id,track_name,artist_ids,artist_names,album_id,album_name,release_date,duration,uri,playlist_offset
758QTUDWlYfLwCcmSAR4YL,Sultana 1865,0Sxiv4CJcH55n43yFb5Ani,In/Waves,4i6VCGQqTJvSMR2DpyEYO6,Lost at Sea,2022-12-09,300.021,spotify:track:758QTUDWlYfLwCcmSAR4YL,248
0Fmg8b82KTyNd7LE2O0stO,Sociexit - Ao vivo,6CbUeWrM05i5NY1DC9IXus,Inraza,7iyDbBWxJlDc7XfNRW14bN,Sociexit Alive (Ao vivo no Family Mob Studio),2022-12-23,211.029,spotify:track:0Fmg8b82KTyNd7LE2O0stO,249
5gsi5RCC1SfomnEukCMorq,No Turning Back,57zjrXzIGGr85H8AAdlcZ7,Intrepid Bloom,35aYdzE7e0BHwMIOJD3d4o,No Turning Back,2022-12-16,187.34,spotify:track:5gsi5RCC1SfomnEukCMorq,250
1maIhNbMTTRjs7JUPK23ac,GRENADE!,7DkrPBXhLpqeTQpyDLfnxU,JAYMCMB,3M0d1yQAq1ltzwLm23VgQT,GRENADE!,2022-12-16,101.524,spotify:track:1maIhNbMTTRjs7JUPK23ac,251
5EDjQASbXT2hIVTgYdlx2K,Bloodlust ♰,4FAtkJD7fCoiw7nECuemAG,Jah PHNX,7BnP3yiLYKotHvUnIam6TC,Bloodlust ♰,2022-11-10,138.866,spotify:track:5EDjQASbXT2hIVTgYdlx2K,252
0b3v4OmazBY9VXzieSXoEy,piety,1binm59tmJzoZLvLETVYBP,Jesu,7lzH0CTpcnxAWfy1wQi18P,pity / piety,2022-12-13,1056.0,spotify:track:0b3v4OmazBY9VXzieSXoEy,253
5GmSV3IDivsrFuZn8s5VCR,Empty (with The Word Alive),"7uEPTaEXCsV396Tt2OalLy,1CF8aEN939swnuIZGFI7Hk","JordyPurp,The Word Alive",173wqkb9dwy6dilHg3go8e,Empty (with The Word Alive),2022-12-09,155.586,spotify:track:5GmSV3IDivsrFuZn8s5VCR,254
5Agvy2V61vRIdmHU1WRZI2,So Good - Rock Version,6x1zjtsXxMDhtoQUwsTr3p,K Enagonio,2AVq3Ff1jSlIEcvtkiuXHd,So Good (Rock Version),2023-01-01,178.181,spotify:track:5Agvy2V61vRIdmHU1WRZI2,255
0HfHLckSbTSFhOcysdJbPc,Does Spring Hide Its Joy v2.3,"1I0rODlh5K9pW3JhEla2H9,6JOZsxwBJZm4bhcEy7gLIU,7Gqr7VNPRfacOcjlqORrq9","Kali Malone,Stephen O'Malley,Lucy Railton",5wxW7XmI7aMm4zjxEwtsjA,Does Spring Hide Its Joy v2.3,2022-11-16,1363.0,spotify:track:0HfHLckSbTSFhOcysdJbPc,256
7iLdu5S0PvQvP4KsxulHb1,Alone (Stripped),"2mAAO54PkHr3NjdlRpzEDl,6VoG16wcTeIG4kmC6IEY85","Kelsy Karter & The Heroines,Kelsy Karter",7JyeLCtIG9wh1ESjbdtc6Y,Alone (Stripped),2022-12-09,165.562,spotify:track:7iLdu5S0PvQvP4KsxulHb1,257
3SzA2eDuSOVGPPjuJPyemc,L.I.E.S (Long Island Emo Song),2jEZ7AH7ZrtCyGBm8Gtk1P,Kidd Judo,6uiYMjdfftwQPhhTlQW7nc,L.I.E.S (Long Island Emo Song),2022-12-05,207.226,spotify:track:3SzA2eDuSOVGPPjuJPyemc,258
0JBssULjWdQuFrUxetIQAt,Realyze,2FrNeUjWgof80DDEs7PeUo,Killakoi,5RKMCGJ9Rn9KgkjZT0mIrM,Βeta,2022-12-09,202.0,spotify:track:0JBssULjWdQuFrUxetIQAt,259
3gBugtW0NZc16y4SeFad1q,Suffocation,1y5AEPhu1BAJ0EMhGEFpkI,Kvll,5V0IuUtl69mFKpCU2z4qe5,Suffocation,2022-11-14,364.183,spotify:track:3gBugtW0NZc16y4SeFad1q,260
64BsoNOreVUUm085PymISy,Get Out,47SB8erQZ8ZgCCdQ8I2Yis,L.I.G.,4S9cQnUZhFaNYdBzU0PJmq,Get Out,2022-12-09,152.727,spotify:track:64BsoNOreVUUm085PymISy,261
5Ppnndr20PpHbF44NaKq2F,Sunset Silhouette (Instrumental),1ZiVFdUAwVyLbSdESEL1Zb,L.O.E,060lNQXyZjT1c1dT26ltpb,Sunset Silhouette (Instrumental),2023-01-06,228.517,spotify:track:5Ppnndr20PpHbF44NaKq2F,262
47NYv3PoVKgDcVy2rfuwEz,"Metall, Blod & Aska",5hCvGOag039u2akt37cLGx,Last Legion,1rKEKbBLy5NGPROKUgS9rq,"Metall, Blod & Aska",2022-12-15,273.45,spotify:track:47NYv3PoVKgDcVy2rfuwEz,263
4WaebY4vw0QndgLGRrLxpa,Enemy,4yMIEw1F5ALRIv7bZz0jid,Late Night Savior,4X658yFKrphMvQ7Y2ur2he,Enemy,2022-12-23,198.193,spotify:track:4WaebY4vw0QndgLGRrLxpa,264
4Agx5ekt8fyvvcHKn9AT8J,Ashes to Ashes,6OsObxToqyQ87CLdQXZIpe,Lawmaker,2Vpcuf0z60VWvOQPnhNAOx,Ashes to Ashes,2022-12-09,236.994,spotify:track:4Agx5ekt8fyvvcHKn9AT8J,265
3KCNiAWCi6IEwsmz8xLJJo,Chemistry,461TaZqofVfcQo2wtMwnQJ,LeBrock,4pSxjAcMYIEJwm8VkAv3O9,Chemistry,2022-12-15,182.41,spotify:track:3KCNiAWCi6IEwsmz8xLJJo,266
4DaXW5wiy6vptMBhvyHOAq,Holdvilágos éjszakán,6n5H1tB4XabSOpWtIbtnzv,Leander Kills,5oyEDNpdyKKS4z2a4zB0kZ,Vérkeringő,2022-12-09,196.95,spotify:track:4DaXW5wiy6vptMBhvyHOAq,267
6ROUL9EPX6BCmJxw5t3GYA,Lifetime,2VqHwc8LWIHcav9VEC0BG3,Lethal Injektion,6kFwtkxB01tzyWYhX3flI7,Lifetime,2022-12-23,176.076,spotify:track:6ROUL9EPX6BCmJxw5t3GYA,268
0YsCAsNGfdx34Yokqjom4C,Teeth of Consequence,3vStlvw1Bfuarn4jp2XwIU,Life Unknown,71OTAEve8ZL18Ds10nVtmR,Teeth of Consequence,2022-12-20,187.5,spotify:track:0YsCAsNGfdx34Yokqjom4C,269
30y0r3xRBzngsUXJ2FeTgn,The Debt,5mVUxlgnywxeahNtMpoCiv,Lift The Curse,1tYh4lKvftUG55PLQPQ4WE,The Debt,2023-01-01,225.333,spotify:track:30y0r3xRBzngsUXJ2FeTgn,270
3vTehy2tTrXyEeOieYFEAd,Applause,2asx6eXv9qzj5rA0ESrdO3,Liily,6QOI3b1Lj3eaSzBwVir0s4,Applause,2022-12-16,164.826,spotify:track:3vTehy2tTrXyEeOieYFEAd,271
72Zn6eWG75YmrhEiDox9mo,Nothing On Me,6XbX2gGHvWEx9d8ifcnrPQ,Like No Tomorrow,1FIDgSFzacFMsJEsJCvlDp,Dialed In,2022-11-25,179.489,spotify:track:72Zn6eWG75YmrhEiDox9mo,272
5RGVmqB3TA0pyhnMEaOkb9,Won't Be The Last Time,"5Y22XMM6JdOn9Saxox9uHw,6nKQmcReKxJx1vUt9g25j6","Lil Used,SayWeCanFly",1AYHO28OTnPercSCw6DoB8,Won't Be The Last Time,2022-12-23,201.6,spotify:track:5RGVmqB3TA0pyhnMEaOkb9,273
7ASNJ8RJa69MW1fSg5iIlO,New Music,6RcxmUOBnyAQr2rRsNfQI5,Lincoln,0m9lqjbl8R6kWhsFD4UrOM,New Music,2022-12-16,187.098,spotify:track:7ASNJ8RJa69MW1fSg5iIlO,274
10M684gmSjBMcHNvG3VvpN,One at a Time,5KjVnwiRNQZjgM1BrHYoO3,Lisel,5r6M5AjhnsRtmbSGbr1pVv,One at a Time,2023-01-05,182.36,spotify:track:10M684gmSjBMcHNvG3VvpN,275
4pGxnHLyli1TLkRFHyBxo0,Angel,6eXZu6O7nAUA5z6vLV8NKI,Little Simz,57263zG8Md6XZ9lBUPPYCm,NO THANK YOU,2022-12-12,352.178,spotify:track:4pGxnHLyli1TLkRFHyBxo0,276
23mcPu3QdA7hwjAqFC1UcT,Gore Orphanage,6uwU24AIFP34DYzPSfkCmF,Lotus Thrones,4Fq1KF0qmZYIP96xRjdP9o,Gore Orphanage,2022-12-16,282.653,spotify:track:23mcPu3QdA7hwjAqFC1UcT,277
4HMj40gmhWLGqHk0YNzu0M,Grave of the Fireflies,"63MmxZVbkrXRTyOZm3BCZe,2GWuBfYdmPB91krBNQavHa","Lucrecia,Paledusk",105WE9fhnByBKZe0E4wyqG,Grave of the Fireflies,2023-01-06,295.013,spotify:track:4HMj40gmhWLGqHk0YNzu0M,278
6XzFosn78U3ArYoPObqVkS,Handprints,0UXLGDPnJDKx4YImhJMezv,LÝSIS,76ptYxwHSCr7HekS6JN9cs,Handprints,2023-01-06,268.909,spotify:track:6XzFosn78U3ArYoPObqVkS,279
45Xwfpp1JE0ezLV7XeFjQz,Pathology Calls,05dYK7RFkMy4oFyeh1cp4K,MAGEFA,7h44at9keEFlsF2WiJ7QeI,Pathology Calls,2023-01-06,193.538,spotify:track:45Xwfpp1JE0ezLV7XeFjQz,280
7bwDGSNqKrM9nJD52KgTx0,Ballerina,2ueChRFdpz3p8qhU9CJfY6,MOLLY,63FvofXcoHVDG43Xcd1W5o,Ballerina,2023-01-06,249.0,spotify:track:7bwDGSNqKrM9nJD52KgTx0,281
3ZAdEwTuiK0NQdlVOasxq3,The World Unseen,6ltmynMmgIUOQiL4eHlHyo,Majesties,3naQ4YwbbH6av9sg0FuwC3,The World Unseen,2023-01-06,223.76,spotify:track:3ZAdEwTuiK0NQdlVOasxq3,282
1XdWQlDCxAokrIVnAO0Wns,Isolate,1K3FeAWa6Rp0ZJmNMceaqz,Making Blind Eyes See,25qH9hne02LFWwBIjS3ihO,Isolate,2023-01-03,277.951,spotify:track:1XdWQlDCxAokrIVnAO0Wns,283
1kx8QFlSCd4JZaHTp8QIE1,A Fool's Joy,6PQEekfdTU5yj8ZpYYxVqb,Maladie,6fqUQXmmyz2Mp6yjwgJRni,Wound of Gods,2022-12-09,262.6,spotify:track:1kx8QFlSCd4JZaHTp8QIE1,284
1GPVMpXfDaNrNxm09XSctn,Into The Storm,"2iGVLO33dz7ribdrH3IUv0,0YVV64idMtC1vUbBs8HxtE","Mark Tiarra,Miles Chaney of Endset",3HKDWNz15FziQ1ljQ0EGzk,Into The Storm,2022-12-23,247.905,spotify:track:1GPVMpXfDaNrNxm09XSctn,285
5Py4CsjKOQ1ooFaPRmlkh9,All Hail the Underdog,"01eubWRsmFbrlT2reY1eoe,63mtWM4ZoLwd5rnP6UDEkN","Matriarchs,Aaron Heard",42LkGCRZV2zxgUDXA0n3ez,All Hail the Underdog,2022-12-31,212.075,spotify:track:5Py4CsjKOQ1ooFaPRmlkh9,286
6YCzjxvl4NAqHmBnc4yYfb,Smiling Dying,0xa1en3zqSVSZeRmehtWW7,Mel and The Tall Boys,0NNZdUWLYrsBcqNT0CfrGO,Smiling Dying,2022-12-16,213.052,spotify:track:6YCzjxvl4NAqHmBnc4yYfb,287
51TEEx46bNoF4KwW5QHODH,All Is Lost,2EAy7g3Ga8hS10hAHMf6C4,Memoriam,3LilgHlE2kjdYLVrNcGaAN,All Is Lost,2022-12-09,328.622,spotify:track:51TEEx46bNoF4KwW5QHODH,288
2WW1Mz8D6LsExrFf9nMhF1,La Trampa,"05P9Rp6CyYkdVNSTpYumNQ,2ZF8h5eMKJnBpFYhzKTDUb","Mhelyssa,Autumn's Midnight",66l6R1u82yxxjVv6ftOgav,La Trampa,2022-12-09,193.454,spotify:track:2WW1Mz8D6LsExrFf9nMhF1,289
2MH6FkuEdlsyjmoh6CRmhD,Vineyards In France,"03USwRR7tkGX6MhhNnsNKh,2ImVXJxagzYSK38S6qGBJ5,3eZOSSBQg95LcSFQueyj8s","Mickey Diamond,Big Ghost Ltd,Swab",64FRKxHgXiLDJGUgYeQP8r,Gucci Ghost,2022-12-09,199.545,spotify:track:2MH6FkuEdlsyjmoh6CRmhD,290
2BQMGNScdPTSB7OdZiwE0U,FLEEK,6rIaHuCIUu32uj2CjlEBN3,Mike Dimes,4QDkFgUYaGqqB7m079sRuS,FLEEK,2022-12-13,150.906,spotify:track:2BQMGNScdPTSB7OdZiwE0U,291
4ruSzvg43fv24gIw8zxH7b,Subliminar,7aJNITnu6PfpvPIndpApjO,Militia,1RaizJbFvrtnoeZLUDE8LD,Sangar,2022-12-16,304.0,spotify:track:4ruSzvg43fv24gIw8zxH7b,292
2tOI9xGKXA6GNHJ1hefP1y,Into the Storm,3x5EF7lxYSncNZdEcbsqwc,Mind Enemies,6ea0pQaTtWhtxLZId0grmf,Into the Storm,2022-12-16,399.285,spotify:track:2tOI9xGKXA6GNHJ1hefP1y,293
4U1l4BwnRDkzqIAAPCryBS,Rolling Blackout,5kx19W2Z47r0eF76IIRG7l,Miss Fortune,38W10U4M7SaQx5HpbGVw6J,Rolling Blackout,2022-12-16,233.033,spotify:track:4U1l4BwnRDkzqIAAPCryBS,294
5Af6rk9L1dFtReTrqlwHHY,Með hamri,32zyj5MW8nhKGMaGlp4njt,Misþyrming,7ElQKlJ86fFutJePL9P4bC,Með hamri,2022-12-16,387.235,spotify:track:5Af6rk9L1dFtReTrqlwHHY,295
5oXsm1DN5O9Ey1h6oTa00w,Hauta-Alttari,1kaiQHeL8Na4dtRGOPA77a,Moonlight Sorcery,28uOdTxcHbrVp4UMcI6zBj,Piercing Through The Frozen Eternity,2022-12-21,355.426,spotify:track:5oXsm1DN5O9Ey1h6oTa00w,296
5o9LbFRtoxDRXiJdlPOXSy,Majesty,"79VoWRyWV2e3rTHm1fb6N0,2yMgp5XJfvhpTgAg7wZqRF,6BZE9AyYDPkfejgH7c4DJs,4UPSjbEaWn0LrLoF4f8ipX","Morgan Thomaso,Victor Borba,Hugo Bringart,Cartoon Theory",4gosCMpbomQ5OGjbnqeiUn,Majesty,2022-12-15,281.946,spotify:track:5o9LbFRtoxDRXiJdlPOXSy,297
6JUB6KGfaz0fTbNnTiyISj,Broken,72IRLS2Y4F6otPmQ8nEGWo,Motorfinger,3bTZBCWYjV4qP0E1pGfpNK,Death I Have Become,2023-01-06,216.42,spotify:track:6JUB6KGfaz0fTbNnTiyISj,298
5uYndq24WNWyv4A4Wvv3SN,"Iron Fist - Live at Sporthalle, Heilbronn, 29th December 1984",1DFr97A9HnbV3SKTJFu62M,Motörhead,7JZtTrkPykywMjnwnzqwkS,"The Löst Tapes, Vol. 4 (Live in Heilbronn 1984)",2022-12-24,178.653,spotify:track:5uYndq24WNWyv4A4Wvv3SN,299
4jpWWdVPf7oAgw0yh2SrP8,"Oh, Hello",1qjQ1eOJPOLc2iALJwsOJw,Mr. Fix Your Mind to Die,2Q2gm1LTE0UdCXFbprCM9X,Vultures Ate My Dead Ass Up,2022-11-09,124.69,spotify:track:4jpWWdVPf7oAgw0yh2SrP8,300
1YLmbF6n5uzSVy8PfjDzip,Toate ploile,"1bAOLErVzQeYTQTCmI3TKd,65IHx3QbdMOWFzj73yIKs0","N.O.R.,Dafina",7f2NoH3ZhMJlJtjXgniGzy,Toate ploile,2022-12-01,220.012,spotify:track:1YLmbF6n5uzSVy8PfjDzip,301
7bjt3Gk2sOXJ7RaRI2dzqH,Soap Opera,65NidLkO1RYt4w4ioYdm4v,NAPPYNAPPA,7LZdJR5dkJjk8upJn79lUU,EARTH DAY,2022-11-11,137.777,spotify:track:7bjt3Gk2sOXJ7RaRI2dzqH,302
47jIztLchqnfgZIBZjBaco,Memories,4VFp4OoUgu9mVK5uvrqjjr,NARASANTI,3UvKssB2mVAQfgLl4isVFE,Memories,2022-12-31,218.628,spotify:track:47jIztLchqnfgZIBZjBaco,303
1iecutcDiuLrIkoBkdqSys,This Is Not a Christmas Song,"3z97WMRi731dCvKklIf2X6,4l43uAIHyF5VzgonMKVkg7","NEFFEX,Ryan Oakes",2DgixChTnop7rifAx4lXKR,This Is Not a Christmas Song,2022-12-21,204.0,spotify:track:1iecutcDiuLrIkoBkdqSys,304
07woAAEKD3og1HdgQzxZNr,Stop The World,1V5yIxSCCn4uYM15q4giYd,NOT,3WetntF3p0n5ZNCR9v0Da7,Stop The World,2022-12-09,151.483,spotify:track:07woAAEKD3og1HdgQzxZNr,305
0M6Zjl1BlWBkuFy7Vneaj4,100 Seconds To Midnight,5qISQcrUZOfXjNA4HY5EZY,NURTURE,6emoBC2Gzips4zopeDwyTQ,100 Seconds To Midnight,2022-12-23,221.088,spotify:track:0M6Zjl1BlWBkuFy7Vneaj4,306
04Ndcc1318s9s9gRGGlrQo,Supernatural,3DkHOBTtRZIj7m2aF42rtC,NVM,61yrnIQNoSMirv6gadFV6W,Supernatural,2023-01-06,232.928,spotify:track:04Ndcc1318s9s9gRGGlrQo,307
6tSemeCMDHYp5gqmKDJcn2,Thun,20qISvAhX20dpIbOOzGK3q,Nas,3vQuGKQJMfdXmkjRKqUesk,King's Disease III,2022-11-11,206.106,spotify:track:6tSemeCMDHYp5gqmKDJcn2,308
7GxTUbessh5dkgW86Jwqma,Cesium 137,72ZpKWrwm2TLRwJ2xle8FT,Necrotesque,2bAOnRWNNLLOIEBg4USKZt,Cesium 137,2023-01-01,387.764,spotify:track:7GxTUbessh5dkgW86Jwqma,309
5YCOjxjymsbI5WIZdjjhGk,Son of Sin,79Zxs7jzzD0sCwnYOUCKGx,NervoChaos,3MLZnFlLrGImMrQr7BVD91,Son of Sin,2022-12-09,174.605,spotify:track:5YCOjxjymsbI5WIZdjjhGk,310
7dGXVpFugwNnH0GO5W7Fqd,Get Me Home,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,3IG4fRS5ULUtDo3zguUIXS,Get Me Home,2022-12-16,210.0,spotify:track:7dGXVpFugwNnH0GO5W7Fqd,311
0dT3EaNleRywVMdesWSRmD,Philosophy on Pessimism,0GqHkHO7NsjNBPUZOPTMb8,New Miserable Experience,50oK3tOxc3cGWp0sMZV4gV,Philosophy on Pessimism,2022-12-16,275.195,spotify:track:0dT3EaNleRywVMdesWSRmD,312
4GXevDRtL6hfRELhdUzmcZ,The Unbegotten,4nodkG9zHBbv3PusnldLe1,Nights of Malice,0yeDE7DjXH4Eyf3HPonC6w,The Unbegotten,2022-12-07,287.814,spotify:track:4GXevDRtL6hfRELhdUzmcZ,313
3w4CZKVDLzgZXBqwJRXZN8,Alliance,6E49itrcYDTGpkvCu3Dz6F,Nobody,3RfqnsP65G9vwKmaUUpokR,Father of Lies,2023-01-05,228.102,spotify:track:3w4CZKVDLzgZXBqwJRXZN8,314
4KhCx6cW2UPlaL97ShCHnj,Leviathan,68L540i5tc7wLsj4cz2NrI,Nothing Sacred,1H9pCJ8a3URvqgODV21qF6,Leviathan,2022-12-08,208.086,spotify:track:4KhCx6cW2UPlaL97ShCHnj,315
4pR3sJpBVwJrUY76Tf7KSs,Dyeus,6u8nvPk05GEiFOxJX9J2Mb,Nygotha,2fnSVc3ruUucpnCRxvSrGC,Dyeus,2022-12-23,211.631,spotify:track:4pR3sJpBVwJrUY76Tf7KSs,316
3BDHV8Em5Ynjht9MmoILRW,Kyykkyviini,3iqfiMKG1Qp35bRjj03sb1,Nyrkkitappelu,5MQxgEWlP21yXsbZpW1ljH,Kyykkyviini,2023-01-06,138.52,spotify:track:3BDHV8Em5Ynjht9MmoILRW,317
7oCDwUArhwvP34V1D7QwtY,Iron Age,"0oVA5bRVj84oyh3iT3111Z,2GAs9vOeYJWkniJPBZpd75","Omega Infinity,Adrienne Cowan",3cfah9ZzGUAI1Uemn2wgzU,Iron Age,2022-12-14,431.193,spotify:track:7oCDwUArhwvP34V1D7QwtY,318
0QS8QjtS1SGL6Dp3VvGVjG,Sequential Lives,0ixiCtcREt9RRn5M92GWVu,Opal In Sky,3MND88Shkt7ld1KnqEsxEL,Sequential Lives,2023-01-06,206.25,spotify:track:0QS8QjtS1SGL6Dp3VvGVjG,319
65bWYVITdML3I4Vb1gmc6L,Reaper Of Dreams,"1HKG4li5PGa5U4qMTUWbW4,7hsOYe7y8uBqV4UUsVne73","Oracle Spectre,Worm Shepherd",4OzIMsRKFFCf9wwnRpwRPV,Reaper Of Dreams,2022-12-06,225.909,spotify:track:65bWYVITdML3I4Vb1gmc6L,320
1cnP8Y4sb1c9nadM4j2M9v,Filters,1cvcxPTjjD5Am4GDz2OZAW,Oumua,5KKvRkYDhxypcv9EuwcUzL,Filters,2023-01-05,220.879,spotify:track:1cnP8Y4sb1c9nadM4j2M9v,321
1cXu2b0PAWdZZOQysLSN1J,To the Grave,6U70wG368rrDhQXmAfa4lP,Outrun the Fall,0s7PIJ16TPzwvqvwaLIzHv,To the Grave,2022-12-16,219.0,spotify:track:1cXu2b0PAWdZZOQysLSN1J,322
7nFxDPQghOnopKzdZdfZoz,SEE ME AGAIN,5eKP3s5CJQOYL65VzunrN1,PALESKIN,2kjNI9w6dxQXVYqVCvJSQB,HONEY POISON,2022-12-16,198.083,spotify:track:7nFxDPQghOnopKzdZdfZoz,323
3XPXsTADnYlsSqogT87BDJ,(k)now you're mine! - Remaster,6IwEZHmuA5GMABJIdzslca,PITT,7c0ZKv7U0RRDRYB5Sr85d5,(k)now you're mine!,2022-12-01,147.464,spotify:track:3XPXsTADnYlsSqogT87BDJ,324
5wmmJTMgtYjKXbOJD1DtXE,Sanctuary,4nA8YnfSr0k2GkzFAbUdHh,POWERDONG,2jN3Cpec1cvGAdh8nRgcyk,POWERDONG,2022-12-17,210.315,spotify:track:5wmmJTMgtYjKXbOJD1DtXE,325
0Ma8XajXrMxWbwA5pH4TqH,Bitter Gates of Grief,0F3XCY66bjiKz0xPGzp8ZN,Pagan,0uWo78eCphS18kjcqBWzA1,Heathen Upheaval,2022-12-23,382.656,spotify:track:0Ma8XajXrMxWbwA5pH4TqH,326
2nUicn7YuS1bo2DqgELtj0,Swerve - Rockzilla Remix,"4RddZ3iHvSpGV4dvATac9X,0CEFCo8288kQU7mJi25s6E","Papa Roach,Hollywood Undead",0EXIrUBZVRPGOxPY43AUfA,Swerve (Rockzilla Remix),2023-01-06,167.831,spotify:track:2nUicn7YuS1bo2DqgELtj0,327
24M9UbPvzhbsbjYbuUOAJH,Blizzard of Death,5QRdGlwm2uurL57rgCibKp,Parasitario,4iFbNmeHjxrL1xgg8NMJhV,Blizzard of Death,2022-12-23,375.28,spotify:track:24M9UbPvzhbsbjYbuUOAJH,328
0nsOg71utn122dpHTR4Kpt,Aftermath,0PQ6ajUdjeMSDv84U0x5UC,Persuader,3Y3QiYapo4UH5nmtRL6oyh,Aftermath,2022-12-09,242.453,spotify:track:0nsOg71utn122dpHTR4Kpt,329
0DpMQVZpl0bsIlFbm5CS7V,Panopticom - Bright Side Mix,7C4sUpWGlTy7IANjruj02I,Peter Gabriel,3vMQQGbY67Sj77bD6dT8zt,Panopticom (Bright Side Mix),2023-01-06,313.678,spotify:track:0DpMQVZpl0bsIlFbm5CS7V,330
4EF3sDmIynTNGWAiFJ9g3E,Poisons,44pUNjqg4mExLyFHnB3Bqf,Pile,0ubXhlthegPHrnRxiCx9uP,Poisons,2022-12-06,246.653,spotify:track:4EF3sDmIynTNGWAiFJ9g3E,331
597sn6F22v63glYFOW81IH,Astrid,4nhaUpMjrBW8vywsP2yzzD,Planning For Burial,2PmAY3TR7xAlXzv4d0GHYe,Astrid,2022-12-02,443.5,spotify:track:597sn6F22v63glYFOW81IH,332
5RZ7SFsYXTM4hzL2VAlke3,Electric Sunrise - Live,3Gs10XJ4S4OEFrMRqZJcic,Plini,6HihcemzucOrD4rIbX84D3,Finnvox Sessions (Live),2023-01-13,289.14,spotify:track:5RZ7SFsYXTM4hzL2VAlke3,333
5iqAJ9dhaY1WxwQPF685bi,Worry of Wages,"1gkj2iirvS02OA7AELr5b3,0ht4nPTHgWJ2IdnKF9oV4j","Poetic Descent,Jason Wisdom",26o8gWkw3E3tLBjvqa2GDG,Worry of Wages,2023-01-01,205.2,spotify:track:5iqAJ9dhaY1WxwQPF685bi,334
5gZL12KEyZskuksSrsbCkr,Metatropolis,7toVzxZQU21OjB5PqXNvTF,Project 86,74eJIL8GoBswVTDz2DSKLa,Metatropolis,2022-12-15,298.2,spotify:track:5gZL12KEyZskuksSrsbCkr,335
3xJFE8KqXWtdppfAmAlAdB,Bad Decision,"0Yr3vObyGg2Nssr9gvwV40,2I5oRJrIr40pLnwAeHq2WE,0hMdCqch4crtcudN3vQEfc,2MMe1YupTVkIxtmfDJewbW","Pushing Veronica,Julien Alexander Silvas,Nathan Whitaker,Riley Wilkinson",3liY8g8W7L58RF0CCwuuEf,Bad Decision,2022-12-09,176.426,spotify:track:3xJFE8KqXWtdppfAmAlAdB,336
1rS8aSBVuN23jol7N1yCPU,Light up the Sky,5oMfYeXrlGFv6DgrQ6zCtK,REXORIA,7zPQAdxJSYdzWL0FiAOrpM,Light up the Sky,2023-01-06,206.72,spotify:track:1rS8aSBVuN23jol7N1yCPU,337
4QvMku9TtjxpLS7Xa3x804,Zombieland!,"21v9qLqZzJBzxIKZZNgD1a,3asFJeOEKhiHfWckvTdbC7","ROMA JONSON,OLD SOUL",2xDsQsNrYHAVIkQS4gP1tk,Zombieland!,2023-01-06,121.904,spotify:track:4QvMku9TtjxpLS7Xa3x804,338
0e44E7cQBORdG2R20aSb5W,Aelius,11qRs0wspVl6k3tkJi2hjh,Rage Unfold,2V4yWaCqQgyJOvQf0YxYhn,Aelius,2022-12-08,230.314,spotify:track:0e44E7cQBORdG2R20aSb5W,339
0zTktEaI3BciI7PqUtBagY,"I, the Sun",6LryHUw6ORq08v2ZCfmLFB,Raljarn,1Y8XQXYaY1IM14qpiKDvzs,Inner Outer Self,2022-12-07,285.83,spotify:track:0zTktEaI3BciI7PqUtBagY,340
41WEHsivVEdNK2S6sGunth,I Am the Storm,3TZpN3GTy0RL1i6Pb10IRS,Redemption,4eA8NHQmTcdT78T8joy0Kn,I Am the Storm,2022-12-09,267.641,spotify:track:41WEHsivVEdNK2S6sGunth,341
1VmxMPVq2w38b12WZQq3Mi,Shallow Breaths,"1bdqTbBpPy0SGAmxYun3Hh,5B2GfbXgossZt9SE08Iqn6","Reece Young,Aaron Gillespie",0hh23v1qz3smY6BHIfgM06,Shallow Breaths,2023-01-06,161.538,spotify:track:1VmxMPVq2w38b12WZQq3Mi,342
018eOxihIXrjMlvCxUADe2,Your Opinion Is Wrong,2S4LtpMHhbyG9bi0ZffdKJ,Remote Viewing,6JHEo6sGJnpse6sOcgGoks,Your Opinion Is Wrong,2022-12-02,294.202,spotify:track:018eOxihIXrjMlvCxUADe2,343
5v0wCwJUO35ZBLgnsGPNwt,Vienen por Ti,29AMdFTZ4Ahs3fFXIq8Dic,Resorte,3mVejiFZZP3O3pArJ6Uu23,Zombie,2022-12-09,217.673,spotify:track:5v0wCwJUO35ZBLgnsGPNwt,344
7Filk7QAUJucczfXs2l5Pa,Bajo Fuego,"29AMdFTZ4Ahs3fFXIq8Dic,7rTmbfDJtDCjoy8XK5Dsj5,2CNlyTMkVS2IlK0MIWoU8o,6Lad89OaqnRo5nf7FyVipt","Resorte,Hispana,DJ Phat,Garena Free Fire",18zMLDIr9a9MekoLuUjir4,Bajo Fuego,2022-12-21,166.5,spotify:track:7Filk7QAUJucczfXs2l5Pa,345
6yucNWC6Lk6IhtSZ279qYd,Trip Chain,12cQFjMJf8HYgFqTMwz7Hn,Riot Stares,1poqaLoh2AorTkm2bydkqb,Trip Chain,2022-12-09,143.533,spotify:track:6yucNWC6Lk6IhtSZ279qYd,346
6qTQRje4uqWxdSEkGpI7Nq,Good Light Gone,6Fe7mBeUQqxgwQSItjOr8R,Risk Society,54o1WNF1WRVzO7rh4hBNRE,Good Light Gone,2023-01-06,303.275,spotify:track:6qTQRje4uqWxdSEkGpI7Nq,347
