id,track_name,artist_ids,artist_names,album_id,album_name,release_date,duration,uri,playlist_offset,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
0x0BAh5h0ttabkoiWcv3Wo,I'm a Man,5rScKX1Sh1U67meeUyTGwk,Michelle Branch,5quvKWbQnbnOLhRrQmt1Gn,I'm a Man,2022-07-15,181.269,spotify:track:0x0BAh5h0ttabkoiWcv3Wo,78,0.00207,0.565,0.703,0.000694,0.234,-4.407,0.0269,91.28,0.407
4rPxwcwopSpOH7f04SldID,Trading Places,"7Ep4mjRwM3fETDvQE9gZPb,6HkZ2g34rQbiSVYj16d00b","Stand Still,Innerlove.",2mXrdPxrn8HZ5tilij3Ni6,In A Moment's Notice,2022-07-20,202.2,spotify:track:4rPxwcwopSpOH7f04SldID,79,0.00341,0.469,0.94,0.0,0.152,-5.207,0.0976,144.93,0.48
3UOMwl1KT4ILnCdW47htTm,Why Are You Hiding,5apVcEELJhc2IUYWgklfsx,Cadaver Ghoul,1MB1alyGxAFeSKsQkIqpbM,Why Are You Hiding,2022-07-22,136.115,spotify:track:3UOMwl1KT4ILnCdW47htTm,80,0.0206,0.642,0.977,0.0,0.142,-2.526,0.466,145.056,0.283
4fRdFKGEinVIJLrwigeXnE,As Your God is Failing Once Again - Live,4W0Vom1cl6o3UCq8tTfRHV,Nightfall,2R3KcucwOJ1ggheqsBGJCu,In the Temple of Ishtar (Live),2022-07-22,278.695,spotify:track:4fRdFKGEinVIJLrwigeXnE,81,3.06e-06,0.244,0.861,0.125,0.372,-9.733,0.0701,135.102,0.159
68CmeHN4IVdS7hmxt7zXql,Italian Boi,4aOJwHpU6TcuhC4QKNn8MS,Destrage,3CWrndrNXOIl7sR5VTf2e1,Italian Boi,2022-07-21,264.453,spotify:track:68CmeHN4IVdS7hmxt7zXql,82,0.00053,0.408,0.956,4.15e-05,0.349,-2.942,0.0972,92.971,0.176
59R1XgGV0zcbHjzBEKCsn3,I've Been Drunk in Every Pub in Brisbane,1aQ7P3HtKOQFW16ebjiks1,The Chats,4h4MqqLKI89Mv1Ezvbu2Rx,I've Been Drunk in Every Pub in Brisbane,2022-07-12,89.36,spotify:track:59R1XgGV0zcbHjzBEKCsn3,83,0.0276,0.367,0.964,0.0,0.169,-3.648,0.078,115.94,0.663
2SlZsV3sXc69uhUNBQNgkD,Just Can't Get Enough,4cUkGQyhLFqKHBtL58HYVp,Channel Tres,4ZAfYKXDMGE7FJEMFGNbmu,Just Can't Get Enough,2022-07-21,303.124,spotify:track:2SlZsV3sXc69uhUNBQNgkD,84,0.0293,0.757,0.874,5.98e-05,0.741,-5.697,0.0597,120.995,0.578
1dlfy7PdZE2MlHCVMgu1jd,Keyhole Romance,7xJ6tFnLODDMEhhlj6ftop,thoughtcrimes,29b0LofzQ5LJwvhx9orzoN,Keyhole Romance,2022-07-20,220.917,spotify:track:1dlfy7PdZE2MlHCVMgu1jd,85,7.8e-06,0.395,0.995,0.747,0.158,-4.14,0.253,104.921,0.0317
4cGypWQnh0A4iAC9qsId7h,Kiss City,7qrEXiLLnWkkYHhadZ1Oij,Blondshell,7cmsEgxgZSQeggXZuJHINh,Kiss City,2022-07-20,143.86,spotify:track:4cGypWQnh0A4iAC9qsId7h,86,0.0979,0.443,0.572,0.0,0.229,-5.551,0.0365,82.987,0.497
0geh0360Ns6t3i0HbOH6DF,One On 5 (feat. Bibi Bourelly),"2OaHYHb2XcFPvqL3VsyPzU,3jDtqAKltRxJi64svLZGj7,1aZENDSuD4XXPlue0RJwSj","Rico Nasty,Bibi Bourelly,Jason Evigan",6pyTFqxVk6Js8A8xfOg8ZO,Las Ruinas,2022-07-22,131.293,spotify:track:0geh0360Ns6t3i0HbOH6DF,87,0.0247,0.881,0.758,0.00216,0.102,-5.846,0.135,110.996,0.603
0K2TtLBRlcfm923wJ4CZBw,Lowered - GPRM Remix,"3seAlZdPsUKKveZltRG7wi,5kIOwxQ4DBNm9ZQbbGgkIE","Greg Puciato,Reba Meyers",1ke5IkaQg3cNlJ0M3YxIVv,Lowered,2022-07-22,220.782,spotify:track:0K2TtLBRlcfm923wJ4CZBw,88,0.000242,0.63,0.553,0.623,0.114,-11.079,0.0314,125.022,0.144
59gwh9WN0Z211RA8wnmHOC,Maybe If I (Stay On It),536qHynzDH1QviwhWY9dE3,Loraine James,4nZIjOW5Cf4lq5dfUoIz94,Maybe If I (Stay On It),2022-07-19,236.586,spotify:track:59gwh9WN0Z211RA8wnmHOC,89,0.462,0.691,0.54,0.614,0.109,-9.001,0.14,90.033,0.16
5ibe28Cp4lTUtBkMuH4ZE3,MVDM,7uqOQ6QYdmLuF6NklBYdiY,Gospel,6peggyslBjfZPDO05S6sQz,MVDM,2022-07-11,1301.0,spotify:track:5ibe28Cp4lTUtBkMuH4ZE3,90,0.000249,0.175,0.76,0.83,0.14,-8.658,0.0439,164.934,0.244
7sc3vGR9L9rstA95DvqnJy,My Head Is Bleeding - The Pleasure Majenta Remix,"3kx1S2P2Qq3a9bG4DGsAjR,3rZkKhXMBzGrtrhnUBw9C8","A Place To Bury Strangers,The Pleasure Majenta",1cjrXC7k0gnNXHDvNQVHSL,My Head Is Bleeding (The Pleasure Majenta Remix),2022-07-22,224.029,spotify:track:7sc3vGR9L9rstA95DvqnJy,91,0.000589,0.441,0.782,0.47,0.175,-8.296,0.0424,169.987,0.0386
3YI8RNswKavlvyGRzAMAYd,Nice to Know You,4IZavjyt6nf7m5fq31pjXl,Hippie Death Cult,6riKiBTe55usWEc9yaNaid,Nice to Know You,2022-07-15,355.516,spotify:track:3YI8RNswKavlvyGRzAMAYd,92,0.121,0.451,0.785,0.0688,0.334,-3.548,0.0388,114.49,0.342
7e3PimAqFHHPUfSnUPBQpm,Storm of the Unborn,0ucuxyPTAHv0TPkA1WBV10,Witchery,1Hze01XTrDnC0mwUzNrdFz,Nightside,2022-07-22,276.053,spotify:track:7e3PimAqFHHPUfSnUPBQpm,93,0.000117,0.223,0.966,0.0408,0.154,-4.861,0.156,101.078,0.159
27uMsh4uGnICXv12WQd4fN,Night Stalkers,"1Yox196W7bzVNZI7RBaPnf,0eGh2jSWPBX5GuqIHoZJZG","Megadeth,ICE-T",7E23y6lreAy6VWsxTnFx4s,Night Stalkers / We’ll Be Back,2022-07-22,398.253,spotify:track:27uMsh4uGnICXv12WQd4fN,94,0.00026,0.255,0.953,0.00118,0.0649,-4.419,0.192,189.81,0.299
1qT9207MVx5myjKSndCOEh,Everything,7e0N8MfEExKYRzY4T96xii,Emotional Xan,2ouZmovIaJNcZZikEcj5I0,NUMB.,2022-07-22,160.551,spotify:track:1qT9207MVx5myjKSndCOEh,95,8.26e-06,0.524,0.944,0.759,0.131,-8.472,0.0612,144.993,0.798
4jAuXYgRTt64vVRFQnHuzt,Only Good Things,18M7pJRsgFVjEBZ5ufmJAp,The Murder Capital,0BpLn2166vvfF8ZTU8igCt,Only Good Things,2022-07-20,195.43,spotify:track:4jAuXYgRTt64vVRFQnHuzt,96,0.0721,0.342,0.72,0.000247,0.112,-8.388,0.0761,107.024,0.302
7MGxj4JORB98mn7WClZ4YA,Other Way,4pz1ttFtZAf7DDLrVXsZxY,Movulango,6PreqrS37AdvSSFm60ozTN,Other Way,2022-07-20,198.357,spotify:track:7MGxj4JORB98mn7WClZ4YA,97,0.00601,0.464,0.929,0.000176,0.0491,-6.117,0.0315,143.96,0.345
56axNQM7VZgDXhBlzi3TRY,Overthinking,0oGmw2T01mqZSJbFQcigp0,Confusing Paradise,4qWpkwrwhUVE7RiQkgWIfN,Overthinking,2022-07-22,353.49,spotify:track:56axNQM7VZgDXhBlzi3TRY,98,5.73e-05,0.38,0.951,0.0594,0.251,-3.189,0.0592,105.96,0.405
67v2UHujFruxWrDmjPYxD6,Persuasive (with SZA),"4E2rKHVDssGJm2SCDOMMJB,7tYKF4w9nC0nq9CsPZTHyP","Doechii,SZA",7LYy99hyg4eHQeYkKPuS6R,Persuasive (with SZA),2022-07-22,210.346,spotify:track:67v2UHujFruxWrDmjPYxD6,99,0.211,0.756,0.554,0.0,0.274,-7.166,0.145,120.028,0.563
5eyyV1cnpQd8495QVivHfM,Blue Ticket,7LMdXzRix6vqLE1PefCPAg,Sonagi,6H7jy2vvzT4XPXC9ubX5by,Precedent,2022-07-22,167.887,spotify:track:5eyyV1cnpQd8495QVivHfM,100,5.66e-05,0.294,0.944,0.899,0.429,-4.012,0.0733,107.766,0.15
5XAXDgitClxUGCmmr7JvRL,Primordial Impurity,1LC9G5jqosufT48QBBqwl7,Power From Hell,2n9YAXDHwepVtHak5N9s1E,Primordial Impurity,2022-07-22,350.455,spotify:track:5XAXDgitClxUGCmmr7JvRL,101,2.52e-06,0.278,0.937,0.839,0.42,-7.526,0.0696,160.048,0.113
6NLD3NrIUFALVqIK5VZgP6,Reign of Error,5o7MNRaQrt87SwYWxHEZvN,Dead Cross,4xaUhkUdiuUKb4aqIZPSOd,Reign of Error,2022-07-19,105.386,spotify:track:6NLD3NrIUFALVqIK5VZgP6,102,3.18e-06,0.326,0.942,0.154,0.326,-8.47,0.0618,103.614,0.24
7eBtpn6XtGUy85vcq8EIRO,Rotten,6If4kQp0rhfVgAZDNudjjS,Oneida,6f9OmXNtpfaosly582rBnq,Rotten,2022-07-20,154.327,spotify:track:7eBtpn6XtGUy85vcq8EIRO,103,2.68e-05,0.142,0.908,0.39,0.11,-5.347,0.0493,174.742,0.189
6ifc8lL04lAEpXB8TtYmZc,SCP-173,"0LRsDKh8RR88ZyqNDw52hB,6iMoj5iPi4sUkBspHLJ4wK","Nekonomicon,Craig Cairns",70MHh4LQuIfstryZ1aCqmw,SCP-173,2022-07-21,230.378,spotify:track:6ifc8lL04lAEpXB8TtYmZc,104,0.00215,0.495,0.932,0.000102,0.0776,-4.072,0.0492,137.093,0.663
3s6RgJnAjir1CSCkzBCgGo,THE ART OF PLAYING DEAD,4onejGbVtNxRDxtL8G4xnq,Fixation,7BSOsCVeSZvI0xZbUUffVP,The Secrets We Keep,2022-07-22,93.234,spotify:track:3s6RgJnAjir1CSCkzBCgGo,105,0.000297,0.408,0.98,0.0,0.357,-6.12,0.0648,96.688,0.595
7A61G3HRgUWZJEgcuS05n6,"See No Evil, Hear No Evil",6lE1ly8K8H7u8k2ej2plvv,Stryper,1h0WWO7QEbyIztxbalxp23,"See No Evil, Hear No Evil",2022-07-21,294.249,spotify:track:7A61G3HRgUWZJEgcuS05n6,106,2.36e-05,0.54,0.948,0.000436,0.349,-4.745,0.0404,86.994,0.241
4St47VFpw5X3g01SLNNUL2,:Signal:,0JGTiwfinlCuANGu4Gq2XU,Silent Planet,1QH4f4Nh1LRSK6KaPZBUmp,:Signal:,2022-07-22,209.0,spotify:track:4St47VFpw5X3g01SLNNUL2,107,0.00033,0.251,0.956,0.676,0.159,-3.848,0.246,155.35,0.0468
5EWYUyqizTsqyyCMaP8DoJ,In the Heart of the Sea,2e1J5JQpROgSuT7RcsUbZ2,Wailin' Storms,0ogDvvsaHX1aOsNn7Rl0w6,The Silver Snake Unfolds,2022-07-22,388.282,spotify:track:5EWYUyqizTsqyyCMaP8DoJ,108,0.000557,0.098,0.735,0.913,0.0861,-6.138,0.0686,207.91,0.0816
0DfJozzhff6qvevgynuTVU,Sixish,63c8LndU96a2DpE9OhilbC,Art Moore,3j0d6iguOLYd1FRCaFcz96,Sixish,2022-07-19,150.2,spotify:track:0DfJozzhff6qvevgynuTVU,109,0.0753,0.411,0.569,0.0107,0.363,-9.054,0.028,168.0,0.509
6d5E1s1aQkiTZP4RXXJCFF,Sleep Explosion,55b0Gfm53udtGBs8mmNXrH,Norma Jean,6ZDPPNNkfTU9D0W0vabKGi,Sleep Explosion,2022-07-21,188.355,spotify:track:6d5E1s1aQkiTZP4RXXJCFF,110,2.5e-05,0.447,0.963,9.84e-05,0.457,-6.078,0.0998,75.987,0.215
4NyLEgDrsgMkNvuqLVXjev,Something In The Water,6UxRNE2TDlQP0GFEGJyvSQ,Seething Akira,46xPAPAi2NQQ4q7H9tzsHl,Something In The Water,2022-07-20,204.461,spotify:track:4NyLEgDrsgMkNvuqLVXjev,111,0.000925,0.533,0.96,9.45e-05,0.693,-5.057,0.0762,160.0,0.635
0fU9H6KTGKtthrZZ5AHjZ1,Point of View,5vM2PNB3LjGceAKYvN3KI8,SPACED,3JcTBkIo5IvXcynwij8AOt,Spaced Jams,2022-07-22,121.131,spotify:track:0fU9H6KTGKtthrZZ5AHjZ1,112,2.27e-05,0.37,0.979,0.588,0.31,-3.152,0.178,164.907,0.19
4fxb2SpUmO5W85wjjGGZjq,Everybody’s Gay,56oDRnqbIiwx4mymNEv7dS,Lizzo,1KtDsGsSRGbnmH07v5hB1I,Special,2022-07-14,215.799,spotify:track:4fxb2SpUmO5W85wjjGGZjq,113,0.00705,0.699,0.72,1.15e-05,0.147,-6.394,0.0565,123.999,0.848
49KUUjxWwPtyNL4Zx4713C,Metrovertigo,5zvMklMSTgoGUS9Un5domO,Imperial Triumphant,1ndGwkfVOx1WpPGluiOEl9,Spirit Of Ecstasy,2022-07-22,370.262,spotify:track:49KUUjxWwPtyNL4Zx4713C,114,1.25e-05,0.222,0.754,0.756,0.0834,-10.618,0.0727,126.782,0.204
3PSFO9tdqcLYWWNje5bDqi,Myriad,1ih8iEahAr1mlESpTsEMSj,Multicult,33kyU2rwnlqjaHrDwrAxmf,Split,2022-07-01,149.342,spotify:track:3PSFO9tdqcLYWWNje5bDqi,115,1.09e-05,0.373,0.974,0.00467,0.177,-4.812,0.122,156.577,0.307
33IZBhRtyMDZoa5SUNs3F7,Partner In Crime - Spotify Singles,07D1Bjaof0NFlU32KXiqUP,Lucy Dacus,2Ugyft4arCFXPSASDVIXs0,Spotify Singles,2022-07-20,233.854,spotify:track:33IZBhRtyMDZoa5SUNs3F7,116,0.886,0.668,0.156,0.0,0.208,-14.781,0.0311,133.977,0.445
0KqhsjBVcDkLeWsD1ChPJN,Sugar/Tzu,7Hvq85OU8T7Hsd63zNBwaL,black midi,6UtaBq4drDXRDDZZ5XVqWz,Sugar/Tzu,2022-07-12,230.687,spotify:track:0KqhsjBVcDkLeWsD1ChPJN,117,0.105,0.275,0.977,1.08e-05,0.472,-4.418,0.378,87.678,0.101
7K0XJv8Jdi0fOEjDFl2QDb,Bonfire of the Insanities,39THyu7mxjdqTKk4zHGjrb,Panzerfaust,5yRdeq8bd6UnAEFcBGj7kT,The Suns of Perdition - Chapter III: The Astral Drain,2022-07-22,447.626,spotify:track:7K0XJv8Jdi0fOEjDFl2QDb,118,5.16e-05,0.371,0.867,0.848,0.872,-8.298,0.0458,92.984,0.201
5p61JWK78nkyZO9JLUhhDf,Survival Is Vengeance,2Tl7uZui4u9a3nXUM9VMei,Mindforce,6N1U0MdbQfOx98lWV3Xjgh,Survival Is Vengeance,2022-07-22,105.253,spotify:track:5p61JWK78nkyZO9JLUhhDf,119,0.00354,0.306,0.948,0.93,0.536,-3.009,0.195,185.333,0.654
2TOnZD9FSTfIQZQd6RUoWF,Switch On The Sky - Edit,"2znlsLYmsxcWmzouD3zhmr,69IZoi4l9e7KcUpbgP9K7e","Mark Peters,Dot Allison",7xkxHizFm4dWJhr9EjKD71,Switch On The Sky,2022-07-20,264.8,spotify:track:2TOnZD9FSTfIQZQd6RUoWF,120,0.923,0.201,0.75,0.377,0.0957,-6.484,0.0353,95.055,0.316
4sG4RlzgSQr6EnTCb1VPjD,This Means War,7JGoXMYBPyLNwcQwc2N2Tu,Nordic Union,6zpeWiY8U1Zj2Zv3MeFE18,This Means War,2022-07-22,251.889,spotify:track:4sG4RlzgSQr6EnTCb1VPjD,121,0.000384,0.484,0.941,0.000123,0.123,-7.545,0.0546,99.021,0.249
5Ps564pDdgWs1dOGbYCHxr,Venerate (The Undoing of All),3eI8VStKilt8Wb2R4AD4vh,Wake,7EjCMFid4UoMFYxsJMs020,Thought Form Descent,2022-07-22,493.243,spotify:track:5Ps564pDdgWs1dOGbYCHxr,122,3.52e-05,0.433,0.976,0.0566,0.712,-5.523,0.083,90.99,0.155
5M2mLPu6QBMnOjh7lyAZMp,Bleeding Eyes of the Watcher,3eI8VStKilt8Wb2R4AD4vh,Wake,7EjCMFid4UoMFYxsJMs020,Thought Form Descent,2022-07-22,523.007,spotify:track:5M2mLPu6QBMnOjh7lyAZMp,123,1.36e-05,0.418,0.989,0.312,0.389,-5.28,0.116,104.996,0.0752
2ONKSAWBw6R4lwgzcpx8l7,Tight Rope XX,4OAddazJM576euUnFSvXSL,Lacuna Coil,7l8G0xgVOBgfYTYDrqmL4D,Tight Rope XX,2022-07-19,217.52,spotify:track:2ONKSAWBw6R4lwgzcpx8l7,124,7.39e-06,0.356,0.929,0.014,0.145,-3.601,0.0706,164.009,0.298
7v6B1kRUvNbkVGfqSkrwuS,Tomorrow,"2qoQgPAilErOKCwE2Y8wOG,3rO1KMi81CCLjSjkImNtrA","GloRilla,CMG The Label",358jvrijvWrD1zDXk8uL3G,Tomorrow,2022-07-20,113.844,spotify:track:7v6B1kRUvNbkVGfqSkrwuS,125,0.0655,0.638,0.736,0.0,0.0883,-5.13,0.537,159.852,0.785
00WMjiC2DB4d5ueyczHrSh,To Take Your Place,2qXHYRTtZytxMMfO9pW1V9,156/Silence,3F0MYgT15lMZ61C2vLWHjC,To Take Your Place,2022-07-22,230.12,spotify:track:00WMjiC2DB4d5ueyczHrSh,126,0.00019,0.382,0.901,0.748,0.1,-5.042,0.0426,131.731,0.0769
37KrZhM9HQ0x9xcYgDqtPT,Turn of the screw,"5SOsxafkLy6a7mUyPp0ETK,2BxiZQw7FwvA6xYVBhPZun","Unloved,Raven Violet",4G4by3OHIUQsLJxICTlPCF,Turn of the screw,2022-07-19,215.513,spotify:track:37KrZhM9HQ0x9xcYgDqtPT,127,0.065,0.6,0.918,0.0321,0.188,-7.433,0.128,119.963,0.298
1PFOPxlckua6UsZBTLBoUf,Umbral - Instrumental,311LbrHqgLeWeraZje031F,Silvercord,5PmH2qOPPbMxi2OQgRwKRY,Umbral (Instrumental),2022-07-22,221.924,spotify:track:1PFOPxlckua6UsZBTLBoUf,128,8.36e-05,0.326,0.95,0.793,0.0916,-6.055,0.0652,195.046,0.0691
7HNOOq3MS0jgMXH3tFSUEU,The Twenty Fifth Hour,7mDUXpqtYFG7g9bJsvaZEh,Hatriot,2E5sRRRmh8HXMaJ1wu80em,The Vale Of Shadows,2022-07-22,268.462,spotify:track:7HNOOq3MS0jgMXH3tFSUEU,129,0.000136,0.391,0.981,0.465,0.139,-5.485,0.184,199.985,0.303
1HLfESdjna8vvnlzLPztxX,Fast Food Service,4kf4d3tN0MZGpEP6BacY8j,Plasmatics,6HPGpzKUGh1nFa0LRk49ah,The Vice Squad Records Recordings,2022-07-15,125.591,spotify:track:1HLfESdjna8vvnlzLPztxX,130,0.0216,0.373,0.763,0.686,0.887,-9.712,0.0597,105.635,0.659
1i1Sd3CITyuMfkbhNKmFPJ,THE VISION (feat. Anderson .Paak),"6xS5PpBWaVYraexEkEjjXv,3jK9MiCrA42lLAdMGUZpwa","Maxo Kream,Anderson .Paak",5zV1sjDDFlMptaHUukjsSD,THE VISION (feat. Anderson .Paak),2022-07-19,137.634,spotify:track:1i1Sd3CITyuMfkbhNKmFPJ,131,0.227,0.843,0.696,0.0,0.639,-7.373,0.349,139.517,0.728
25WQdEUivpn6AIv1v4d7LC,We Interrupt Our Programme - Single Version,4tyCvqG48h4LdcbFfWBjR9,The Wedding Present,3AIE5WHTKAPQlljokh36JU,We Interrupt Our Programme,2022-07-15,260.075,spotify:track:25WQdEUivpn6AIv1v4d7LC,132,0.121,0.255,0.724,0.724,0.655,-7.944,0.0287,94.972,0.692
6duh31fsZxfjCDf0iuzTtF,Wicked Puppet Dance,4yRSUmhuSJ3KcIMljdh4fH,Chat Pile,2ZNQvsNA3TnS1lV1YJXV7X,Wicked Puppet Dance,2022-07-21,187.432,spotify:track:6duh31fsZxfjCDf0iuzTtF,133,2.51e-06,0.199,0.862,0.584,0.107,-7.834,0.156,95.1,0.035
2LIhJsuWPKXUDUX8aEfUHS,Witness,5NvbTsi0Mi1mdeDchU2YkG,Sour Widows,5JXh6Fuxr9gVvK3Nvjj4md,Witness,2022-07-19,358.639,spotify:track:2LIhJsuWPKXUDUX8aEfUHS,134,0.0533,0.363,0.415,0.526,0.155,-10.995,0.0273,110.986,0.253
7tTegs7IflCGnWYbHSHTdH,The Garden,6snN2rjeQQ7pG8SMJ5w2Gm,Haunted Horses,19EyMGqph9ldGO0RBJByTd,The Worst Has Finally Happened,2022-07-22,200.648,spotify:track:7tTegs7IflCGnWYbHSHTdH,135,3.9e-06,0.506,0.944,0.205,0.0935,-4.915,0.061,107.553,0.187
2u3hKhl5ltq0gbFo8ivsbB,Pretty Girls,08PvCOlef4xdOr20jFSTPd,Flo Milli,42C76ZnwdWqEu6zs6NFW1A,"You Still Here, Ho ?",2022-07-20,138.24,spotify:track:2u3hKhl5ltq0gbFo8ivsbB,136,0.202,0.977,0.72,0.0,0.115,-4.771,0.102,124.981,0.84
6yfWFWYTVCM6vl2NwJ0dy7,בדרך אליך,"1wak0ZG1LUrZPYx8RDTQoD,3F78m0H4Y4a1Dvd79TKVvw,7hzAtM9sug5TCxGUIR7by3","Noa Kirel,Eliad,Doli & Penn",076fIhvCmIbuuKaJ2UWPDu,"בדרך אליך - מתוך פסקול הסרט ""אוהב אותך צ'ארלי""",2022-07-21,235.0,spotify:track:6yfWFWYTVCM6vl2NwJ0dy7,137,0.472,0.568,0.378,0.0,0.0835,-8.117,0.0414,129.963,0.34
2sedUFA3HlQQIKgvY9OnpX,Anhedonia,04PPZVRf2s2YMz2rb8eBu1,Altars,2eINq5utZV7jprN8lQf5pS,Ascetic Reflection,2022-07-08,257.129,spotify:track:2sedUFA3HlQQIKgvY9OnpX,138,3.4e-06,0.246,0.858,0.543,0.315,-8.284,0.0955,121.163,0.101
0xZd0XE5FlGc0zlsO2dMOS,Time Will Come,1hl06hvbtecgkhML5iVf5B,Kill Shelter,7yNREmDwk9Xlvp0Ikew1or,Asylum,2022-07-15,205.531,spotify:track:0xZd0XE5FlGc0zlsO2dMOS,139,0.000297,0.422,0.969,0.679,0.266,-5.93,0.037,155.011,0.47
4ZcmqFMldZuPupNWfLdyRZ,No Reward,3vDUJHQtqT3jFRZ2ECXDTi,Lloyd Banks,0nVduuZY4WnGnXXyZptmnf,The Course of the Inevitable 2,2022-07-15,154.165,spotify:track:4ZcmqFMldZuPupNWfLdyRZ,140,0.385,0.4,0.771,2.83e-06,0.126,-5.641,0.368,171.098,0.196
2xyeWOhbVAHCvFlpsmE0KD,Be My Death Cult,6mPxn8ImLflIQ8bYihQMFp,Calabrese,7qyO8Ty9g7rFDNkZTnuouZ,Death Cult,2022-06-17,181.954,spotify:track:2xyeWOhbVAHCvFlpsmE0KD,141,1.67e-05,0.366,0.964,0.399,0.336,-4.314,0.138,169.925,0.109
2eYCjj6YYYWRGjuhoNJzJ7,Gangrene Dream,2q7oGbzpZK3rum0OkhcPqk,Chaotian,2epso7cB3sA0ys1aw6Gg2p,Effigies Of Obsolecence,2022-06-24,379.12,spotify:track:2eYCjj6YYYWRGjuhoNJzJ7,142,0.000159,0.143,0.979,0.881,0.125,-6.677,0.244,154.458,0.0381
3P0Bzfjpw747WKlzONlQQe,Heat Wave - Live,5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,7aebz42KPbU8Otic1ze11x,Ella At The Hollywood Bowl: The Irving Berlin Songbook (Live),2022-06-24,120.874,spotify:track:3P0Bzfjpw747WKlzONlQQe,143,0.722,0.37,0.573,0.0,0.421,-9.822,0.166,161.949,0.632
3kXompYS5FZmRewuEcOwze,King Con,3unugXDIgyLGDkorSoRTfm,Inhuman Condition,07RHsrysgs8kLeWXitgsT8,Fearsick,2022-07-15,272.393,spotify:track:3kXompYS5FZmRewuEcOwze,144,0.000135,0.43,0.965,0.101,0.112,-7.931,0.0845,97.256,0.131
0MpFRKX5lNaNhCKsAbYi9P,Noxious Cloud,3vMnvW7u5207ATyxTQIxNz,Wormrot,6XfFWtshKIYvwjI6qAqR8m,Hiss,2022-07-08,70.426,spotify:track:0MpFRKX5lNaNhCKsAbYi9P,145,9.02e-05,0.323,0.985,0.851,0.363,-5.368,0.243,118.506,0.12
5peAsK1MV5xAqfVVWA53QH,Tragic Heroin,3o4fUiasOIIsbjY8urlqX9,Ashenspire,2yFxLI1tMhzY04Oz67WoPr,Hostile Architecture,2022-07-15,195.736,spotify:track:5peAsK1MV5xAqfVVWA53QH,146,0.00231,0.28,0.959,0.535,0.137,-6.222,0.12,170.192,0.268
4D9bXvAjQ5F8ObhMlYX5ea,Misdirection,781vvvQYKgDjg3i90b7vtV,Bad Breeding,50e9l0RpAg583vCVlUsCOm,Human Capital,2022-07-08,138.131,spotify:track:4D9bXvAjQ5F8ObhMlYX5ea,147,4.05e-06,0.304,0.988,0.902,0.258,-5.25,0.164,123.266,0.185
0uVt1UqcssBjFCQogJCkoz,I'm In,2jzc5TC5TVFLXQlBNiIUzE,a-ha,306o3fqhgQdpZQiyqFu2Eb,I'm In,2022-07-08,305.906,spotify:track:0uVt1UqcssBjFCQogJCkoz,148,0.315,0.486,0.55,0.000502,0.285,-8.223,0.0256,98.915,0.177
1gUleIJeIHI9VzglyEiuks,Im Not Like These Other Rappers,"7ydNIIaqW4BKuVj1q3tA5q,34jkD9MaYCGeY9V1zqDGEP,63SgE7D8PTOdg4y9EyOoqL","Dj Views,Ruste Juxx,Bernadette Price",7D5Mo3M3p0uncTHcUDt9qe,Im Not Like These Other Rappers,2022-07-15,174.828,spotify:track:1gUleIJeIHI9VzglyEiuks,149,0.169,0.595,0.933,0.0,0.269,-5.659,0.288,93.331,0.398
08SRDoz312X2hIKTmaVUoX,in dust,5OW8ofHCXltPKgzTdSe1l8,lynyn,3cDhDjibmMoTD4n6n1E7l9,lexicon,2022-07-15,337.826,spotify:track:08SRDoz312X2hIKTmaVUoX,150,0.176,0.36,0.73,0.755,0.131,-9.077,0.0771,93.027,0.168
6vMZcMIO2ytHKB63r0h29Y,Slightly,5yRolHpTcDas7KX7KiH6Wd,Wu-Lu,47XvaxAeDolqhNOnGYLxEk,LOGGERHEAD,2022-07-08,181.4,spotify:track:6vMZcMIO2ytHKB63r0h29Y,151,0.337,0.702,0.453,0.313,0.0895,-10.751,0.0449,94.0,0.402
3dTKReqmxPW5EB3ni4TDpJ,Road to Perdition,0wZbdAcNn6AjGlNUZek9j4,Ransom,2S6wN1uynYC3Y3nlsjlVFb,Pain & Glory,2022-07-08,179.4,spotify:track:3dTKReqmxPW5EB3ni4TDpJ,152,0.332,0.462,0.92,0.0,0.387,-6.697,0.711,81.633,0.428
5S08sq2B8EsJurMKPEs61C,No Woman Is an Island,67xyhWIvYQK5qr6b0gElst,Rae Morris,4P6jwAdTgjdiChiQyjvRGD,Rachel@Fairyland,2022-07-08,270.306,spotify:track:5S08sq2B8EsJurMKPEs61C,153,0.373,0.362,0.508,0.0,0.275,-6.992,0.0612,144.236,0.293
4foKo4vqoKUCikDMdxcpLl,Major Beef,5LeiYFiAx31mpoPKxdOLOm,Party Dozen,2F5tmLKUwzhiIPdaUgIUIx,The Real Work,2022-07-08,187.576,spotify:track:4foKo4vqoKUCikDMdxcpLl,154,0.0036,0.208,0.682,0.97,0.165,-7.377,0.057,201.379,0.399
6kSCnAjVejQ708fWAhiJ84,Predatory Loans,1H0jbitIBEtd1dayvgl2bT,Dead Tired,5q9Qp7UNVngyj4WP2QbhUw,Satan Will Follow You Home,2022-07-08,247.533,spotify:track:6kSCnAjVejQ708fWAhiJ84,155,1.36e-05,0.34,0.934,0.491,0.0684,-5.022,0.113,168.051,0.323
