id,track_name,artist_id,artist_name,album_id,album_name,release_date,duration,uri,playlist_offset
11DBHIg090mRLgf00aFflP,Lost Souls,5QRlmTynCos8JyojtmgNq6,Meechy Darko,2pf5p07jg6a9zm2vwmgfxs,Gothic Luxury,2022-08-26,272.353,spotify:track:11DBHIg090mRLgf00aFflP,4949
358L88Gch79YDb5GhPlwt4,Sure Enough,1goerABWhGQPWKhMCZeJ68,Tim Burgess,6w0KqAn42vGyI9AsqjB8tx,Sure Enough,2022-08-23,206.466,spotify:track:358L88Gch79YDb5GhPlwt4,4950
3rhcN8QgjaKWkXU63IQrbF,Locate,6P86FLVAK4sxu8OhyQJBvH,Kaitlyn Aurelia Smith,6OejvHOkJc24k5Psvw2kS3,Let's Turn It Into Sound,2022-08-26,198.026,spotify:track:3rhcN8QgjaKWkXU63IQrbF,4951
04akdQUhkCFdS4tkZ4kcvV,"All Same 2 Each, Each Same 2 All",08E0CO6MC1ykoQP5VQt4hL,Badge Époque Ensemble,52vY7SYszxZQMGh0YtHLcb,"All Same 2 Each, Each Same 2 All",2022-08-25,320.533,spotify:track:04akdQUhkCFdS4tkZ4kcvV,4952
69jT12rES32If7pt7tC6SK,I'm On Your Team,3Yjr5lVbAr2Fe7Lmpwja70,Babehoven,4vreIPwo6krkOo8bwRXjJl,I'm On Your Team,2022-08-22,258.853,spotify:track:69jT12rES32If7pt7tC6SK,4953
0umyvd7FO8oA9Cemu4Adpv,In Surround Sound,1pt1kuxHmYnFaAQS6t3q6k,Rapper Big Pooh,4OGf70wFJ5VXUsNJvVnc9L,To Dream In Color,2022-08-22,203.641,spotify:track:0umyvd7FO8oA9Cemu4Adpv,4954
6L94PKU6e8sMF5ciLo5JsW,Saturday Night,5baLALm4KxY0I4z4OjumiZ,Major Parkinson,5Z1BaNjSX1I1qcBm1fs37i,Saturday Night,2022-08-19,246.84,spotify:track:6L94PKU6e8sMF5ciLo5JsW,4955
1AjomJSkQXEJCEpgxBRCKB,Spreading Black Wings,0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,0UWT0SwOzXkR9IVbz0GNuo,Deceivers,2022-08-12,286.306,spotify:track:1AjomJSkQXEJCEpgxBRCKB,4956
5kN6oLaNf1bt6RzEnnXEmo,Beneath The Screen,5OfZVpXzGottp1rYD73ufE,The Lounge Society,3aHcCiEzSVklnAgGhl86K9,Tired of Liberty,2022-08-26,136.56,spotify:track:5kN6oLaNf1bt6RzEnnXEmo,4957
1XYSnh0GjA7q95iGu5ru4b,slow dancin',705dFUqTFi2Gg8B4fZqBLl,Scout Gillett,1oqr0YnVq9Zh4cVaeTtUMM,slow dancin',2022-08-25,194.526,spotify:track:1XYSnh0GjA7q95iGu5ru4b,4958
6DlGwDMzDfSjHdUfWuySPO,Critical Codependence,1VUYbwXCTxDT7U9KCNTEnE,Thotcrime,4RVpVZ1uERr2Bz3O118MKe,Critical Codependence,2022-08-26,111.302,spotify:track:6DlGwDMzDfSjHdUfWuySPO,4959
2pTC5gSqpSQOxszneLxkga,Arena Of Blood,0Ynh5WKqwbdYqJUpVpfEGS,Osees,1vAJcpg9Q3mP1lpbJXGg8D,Arena Of Blood,2022-08-16,215.709,spotify:track:2pTC5gSqpSQOxszneLxkga,4960
1nhOnZEmMTTYlfqkoQnjnN,I Paint What I See (feat. Beth Orton),2AHGrNDMKFi8rHqQ8kJqfl,William Orbit,7rKPYoCr5fE0orgYgldpO4,The Painter,2022-08-26,308.2,spotify:track:1nhOnZEmMTTYlfqkoQnjnN,4961
6m9gOFaaFlT7kk7conw0iv,Annihilate This Week - Live 1985,5Mhs3Eu8lU6sRCtRYsmABV,Black Flag,3IpJcDpKCeu2hSAS2gQoDR,Spill My Guts (Live 1985),2022-08-08,271.564,spotify:track:6m9gOFaaFlT7kk7conw0iv,4962
5e6EI6FnKVBvM3i8mZsLRU,Daddy Kane (feat. Action Bronson),5X0V59ipZnbvnubW0rQVri,Roc Marciano,3Kkrsa5dgEgl2fYyO51EEf,The Elephant Man's Bones,2022-08-26,174.773,spotify:track:5e6EI6FnKVBvM3i8mZsLRU,4963
2Ot85xcajHDvU7cD2BdR2M,Permanent Rebellion,2uRjuSX3CCVJO0KBA518XG,L.S. Dunes,2LbVe89xE3nidK1eYLwrfH,Permanent Rebellion,2022-08-26,193.976,spotify:track:2Ot85xcajHDvU7cD2BdR2M,4964
7pEAzggpyq4sjREdLBfcuX,Life Goes On (feat. Sampa the Great),5BRAUN0yN8557PLRZIr02W,Ezra Collective,6cEqbEv5wTsNkOGr7k3HTU,Life Goes On (feat. Sampa the Great),2022-08-23,203.56,spotify:track:7pEAzggpyq4sjREdLBfcuX,4965
2NbS9E0ZZKAMJAppj8P53N,Weird Goodbyes (feat. Bon Iver),2cCUtGK9sDU2EoElnk0GNB,The National,2HQGXK9797uB6Ir8yd7Das,Weird Goodbyes (feat. Bon Iver),2022-08-22,303.173,spotify:track:2NbS9E0ZZKAMJAppj8P53N,4966
7Ep8BuyZZGrbDP3alg2jPX,Unfold,1S0vL284jxZYKtZQ2jsQ2X,Melody's Echo Chamber,5eMxezuwxG5iv40YIjXuop,Unfold,2022-08-23,90.127,spotify:track:7Ep8BuyZZGrbDP3alg2jPX,4967
3gXi7FvWhTvMPa0wcsNXm9,GET OUT,3bfSaJqEYosPcdoCN06G3P,Pinkshift,5gkgLMHf8k3hWEDMFls4Ed,GET OUT,2022-08-24,138.237,spotify:track:3gXi7FvWhTvMPa0wcsNXm9,4968
2F6fJnbxkFkQouAwUo0uPC,Crack Sandwich,6U3ybJ9UHNKEdsH7ktGBZ7,JID,3QVjpIxcksDkJmOnvlOJjg,The Forever Story,2022-08-26,297.668,spotify:track:2F6fJnbxkFkQouAwUo0uPC,4969
6tIqk0MVm7UYD7PbL46hn3,Ally Sheedy In The Breakfast Club,1uR7zoLrSRI8bSL43OZ0GY,Ezra Furman,5vO3cJcNAgBv91ADrMnc8l,All Of Us Flames,2022-08-26,191.017,spotify:track:6tIqk0MVm7UYD7PbL46hn3,4970
6AIaljq6kbZ5oDkM3fCra4,Nasty Dogs and Funky Kings,5sW5eR9g4kNibasfrlw4EN,Spirit Adrift,2ZcnlqVOsNIFTgzomaK2EJ,20 Centuries Gone,2022-08-19,171.04,spotify:track:6AIaljq6kbZ5oDkM3fCra4,4971
3USZjmZypaGutLVF1aJLMx,Meet Your Devil,6XIJivrO9KEaxh6bKai91s,Psychlona,4kAcLfj5GkyUsl3PQbDCuZ,Palo Verde,2022-08-19,329.683,spotify:track:3USZjmZypaGutLVF1aJLMx,4972
6C3alSB70HEztctl5eATf3,Screaming Undercover,0pNaVvqSvldpJl7pHpNoM9,Archers Of Loaf,7FYl2WdA3ydhK8pxly66FJ,Screaming Undercover,2022-08-23,175.293,spotify:track:6C3alSB70HEztctl5eATf3,4973
7Bmwcyj0W60Hyj2jAjVxMI,Easy,5gbwngeG3dwS4ARmtgud9C,Pianos Become The Teeth,4Pkz9WW6kL37MqEEufLxfa,Drift,2022-08-26,278.162,spotify:track:7Bmwcyj0W60Hyj2jAjVxMI,4974
0v3lkM0UK7RfbtdkeycqdI,Hold My Hand,2BS3fywRW33o5GygfzZaOZ,Wild Pink,0CyBAwMsqEOxlyUMIMB2I4,Hold My Hand,2022-08-24,301.506,spotify:track:0v3lkM0UK7RfbtdkeycqdI,4975
0nvDQUOU02pE6v5TiRGfZv,Wheels Within Wheels,2xTveN5GIbAP7sHYpUm7W9,Tropical Gothclub,729L3Kqou9M6ENzXGH6Shn,Wheels Within Wheels,2022-08-17,195.589,spotify:track:0nvDQUOU02pE6v5TiRGfZv,4976
6kW9pRFWG6cMdKcYZFfIYI,Swimmers,1gZyfeUDwLgkjxtuothQhL,Freak Genes,3AIWdeXsOPVBo8BfA1Rn2k,Hologram,2022-08-19,145.106,spotify:track:6kW9pRFWG6cMdKcYZFfIYI,4977
5sniMgYPXviJqoen0ivnxk,Sex With Ghosts,1HilZPxrvovnxqmdd2Hp4A,GLAAS,32pZkBDhZSoEEe0OmRydVi,Qualm,2022-07-22,182.058,spotify:track:5sniMgYPXviJqoen0ivnxk,4978
3cJRw0UujsiXYVB5DPeVvQ,I Wish 2016 Never Happened,3y6q4JBOyyoETYPw1yHYli,THICK,5ucPdWDzfyiYXEDC1aC80x,Happy Now,2022-08-19,224.6,spotify:track:3cJRw0UujsiXYVB5DPeVvQ,4979
1raTX6CcXwOwH83Zph6W5W,Control,5mAMrrslgx4pi9PetOcGHg,Judy and the Jerks,3Np3la61I32SP5CutgxXd2,Music to Go Nuts,2022-08-01,209.753,spotify:track:1raTX6CcXwOwH83Zph6W5W,4980
4lHe21nCkvAnOuGtG4w0ox,Medieval Torture Device,6KazgLPtdrHEYaV8Das5vk,Mammoth Volume,5FsJMvFOscMtrFcX7XgeBe,The Cursed Who Perform The Larvagod Rites,2022-08-19,267.522,spotify:track:4lHe21nCkvAnOuGtG4w0ox,4981
5cLZlNDGHWP2PCCPRSSX0q,Want to Join Us? Come Back Later!,6KazgLPtdrHEYaV8Das5vk,Mammoth Volume,5FsJMvFOscMtrFcX7XgeBe,The Cursed Who Perform The Larvagod Rites,2022-08-19,373.398,spotify:track:5cLZlNDGHWP2PCCPRSSX0q,4982
6sldAspWox7J1HJgNQ6ESx,I'm The Problem,1HilZPxrvovnxqmdd2Hp4A,GLAAS,32pZkBDhZSoEEe0OmRydVi,Qualm,2022-07-22,146.967,spotify:track:6sldAspWox7J1HJgNQ6ESx,4983
1LZUkX4H6AFhxxOQeC6b4S,Dub With Mother,1JDshBvdtYOv3h1Th6xYQV,Girls In Synthesis,4RX84PR0inUu2b7dnOI4cF,Watch With Mother,2022-08-15,315.0,spotify:track:1LZUkX4H6AFhxxOQeC6b4S,4984
3VYPreYBvUeWHoOJ3DzvzR,Nothing (To You),4CLNc1th2lluTQqq999Rmd,Spark,0xwKsPHyMbDojKV6AwwyLX,Pain Not Peace,2022-08-02,153.514,spotify:track:3VYPreYBvUeWHoOJ3DzvzR,4985
0vHUK9WaNQkHHFNf4MgPwp,Equilibrium of Mankind,11tiA94VlUZOUTVCdQYw3a,Conan,7K63jlUitVPNKxbjrrMhtM,Evidence of Immortality,2022-08-19,503.011,spotify:track:0vHUK9WaNQkHHFNf4MgPwp,4986
1dH8aizoqfeaKmUkY3bN0D,Pomeranian,6eWElbGXiXGJHG1ySGLWg7,Miracle Blood,5vU8yfFBgkBp91KlngosMY,Pomeranian,2022-08-03,248.864,spotify:track:1dH8aizoqfeaKmUkY3bN0D,4987
5fMBmAZRWAcVA37IJWxkO6,Buford,5mAMrrslgx4pi9PetOcGHg,Judy and the Jerks,3Np3la61I32SP5CutgxXd2,Music to Go Nuts,2022-08-01,129.468,spotify:track:5fMBmAZRWAcVA37IJWxkO6,4988
5u18yvqpLFNFG1iFABbeDp,The Moon,1HilZPxrvovnxqmdd2Hp4A,GLAAS,32pZkBDhZSoEEe0OmRydVi,Qualm,2022-07-22,167.575,spotify:track:5u18yvqpLFNFG1iFABbeDp,4989
0QRLJXZaU4yjYV6OXxjhV0,No One,1HilZPxrvovnxqmdd2Hp4A,GLAAS,32pZkBDhZSoEEe0OmRydVi,Qualm,2022-07-22,111.155,spotify:track:0QRLJXZaU4yjYV6OXxjhV0,4990
27CgHqPFKAwyBXcK7oaJa1,Empty Head,1HilZPxrvovnxqmdd2Hp4A,GLAAS,32pZkBDhZSoEEe0OmRydVi,Qualm,2022-07-22,118.892,spotify:track:27CgHqPFKAwyBXcK7oaJa1,4991
4bKjSND5M7oYzTAYmCpZBA,PDA,46oDKZ4IE8CQaJWZ005rZP,Rid Of Me,7rdlU5U6gZ6yg4i965slee,Sleep Tonight,2022-08-05,285.153,spotify:track:4bKjSND5M7oYzTAYmCpZBA,4992
29WPQ0yF9n5skCNhzvkaPx,Among the Drain,1gZyfeUDwLgkjxtuothQhL,Freak Genes,3AIWdeXsOPVBo8BfA1Rn2k,Hologram,2022-08-19,189.68,spotify:track:29WPQ0yF9n5skCNhzvkaPx,4993
75GVDDsPXCiontP8ImdHxm,Montreal,3y6q4JBOyyoETYPw1yHYli,THICK,5ucPdWDzfyiYXEDC1aC80x,Happy Now,2022-08-19,179.28,spotify:track:75GVDDsPXCiontP8ImdHxm,4994
0KpDfaniLNBJp5fkYySMge,Grief Sequence,11tiA94VlUZOUTVCdQYw3a,Conan,7K63jlUitVPNKxbjrrMhtM,Evidence of Immortality,2022-08-19,869.044,spotify:track:0KpDfaniLNBJp5fkYySMge,4995
1KvPQv3slB309TgKnGAuzj,Nothing to Prove,5mAMrrslgx4pi9PetOcGHg,Judy and the Jerks,3Np3la61I32SP5CutgxXd2,Music to Go Nuts,2022-08-01,67.276,spotify:track:1KvPQv3slB309TgKnGAuzj,4996
7ek8oMqtvbv0WF0IbOB9QH,Friday Night,10YNQq86z4shHwDSymTyWc,Cancer Bats,5HyLsS3E32MLG2uxb6SbAd,Friday Night,2022-08-18,175.136,spotify:track:7ek8oMqtvbv0WF0IbOB9QH,4997
1F80cYjVeHYr2qtGeknvM4,California,5mAMrrslgx4pi9PetOcGHg,Judy and the Jerks,3Np3la61I32SP5CutgxXd2,Music to Go Nuts,2022-08-01,62.355,spotify:track:1F80cYjVeHYr2qtGeknvM4,4998
7aWjTWZvrf2Vy64mkHkho3,An Ode To Ravachol,1HilZPxrvovnxqmdd2Hp4A,GLAAS,32pZkBDhZSoEEe0OmRydVi,Qualm,2022-07-22,232.005,spotify:track:7aWjTWZvrf2Vy64mkHkho3,4999
3QuvS9OoKgWIFUIBj5kGfq,Easy Living,1HilZPxrvovnxqmdd2Hp4A,GLAAS,32pZkBDhZSoEEe0OmRydVi,Qualm,2022-07-22,139.267,spotify:track:3QuvS9OoKgWIFUIBj5kGfq,5000
0vORTpNaRO7PL7SUacjOrN,Nightmare,4PoYwGOztIrPpBfRIlMSxP,Soil,0O331F6jdM5v2dvfz0heb7,Nightmare,2022-07-26,226.28,spotify:track:0vORTpNaRO7PL7SUacjOrN,5001
1Box7HnODhqZTvsnqjrnZI,CASABLANCA,1XrUf9Fr8b89l40wWDMysI,MrDenisoyd,1jD1D3gdVWeh5JRXRyUSru,CASABLANCA,2022-08-05,113.0,spotify:track:1Box7HnODhqZTvsnqjrnZI,5002
33jAyXe7srxW4EWUAXc3wj,Diablo IV,6KazgLPtdrHEYaV8Das5vk,Mammoth Volume,5FsJMvFOscMtrFcX7XgeBe,The Cursed Who Perform The Larvagod Rites,2022-08-19,323.005,spotify:track:33jAyXe7srxW4EWUAXc3wj,5003
3arVcBFYr3ixHmYqJfbTIC,A Cleaved Head No Longer Plots,11tiA94VlUZOUTVCdQYw3a,Conan,7K63jlUitVPNKxbjrrMhtM,Evidence of Immortality,2022-08-19,623.414,spotify:track:3arVcBFYr3ixHmYqJfbTIC,5004
4bcw5F0ZCKmzyHw6SWFovw,Supernova,4CLNc1th2lluTQqq999Rmd,Spark,0xwKsPHyMbDojKV6AwwyLX,Pain Not Peace,2022-08-02,132.721,spotify:track:4bcw5F0ZCKmzyHw6SWFovw,5005
7bJibzNSOPJZo5QwqvYWj1,The Devil Owes Me,1HilZPxrvovnxqmdd2Hp4A,GLAAS,32pZkBDhZSoEEe0OmRydVi,Qualm,2022-07-22,159.173,spotify:track:7bJibzNSOPJZo5QwqvYWj1,5006
7FhX2wbDCGXKMFRYwmmzaX,Diablo V / Lanternsong,6KazgLPtdrHEYaV8Das5vk,Mammoth Volume,5FsJMvFOscMtrFcX7XgeBe,The Cursed Who Perform The Larvagod Rites,2022-08-19,466.552,spotify:track:7FhX2wbDCGXKMFRYwmmzaX,5007
14dAFaWSmgEasW4pPeiNKX,I Lost My Feet,5mAMrrslgx4pi9PetOcGHg,Judy and the Jerks,3Np3la61I32SP5CutgxXd2,Music to Go Nuts,2022-08-01,84.231,spotify:track:14dAFaWSmgEasW4pPeiNKX,5008
4FTCb4549ZoRt0JfQCCVE3,The Damage Done,6159IBm5gLPwG4BcJXseXc,Soulfly,7tWpDZxWUhFEqwIhHSy00i,Totem,2022-08-05,238.11,spotify:track:4FTCb4549ZoRt0JfQCCVE3,5009
52JiLaOmPqIkazxtO4fDlt,Dog,5mAMrrslgx4pi9PetOcGHg,Judy and the Jerks,3Np3la61I32SP5CutgxXd2,Music to Go Nuts,2022-08-01,60.606,spotify:track:52JiLaOmPqIkazxtO4fDlt,5010
0sTARUu9TG2genZbtGcYjR,Step Off,1gZyfeUDwLgkjxtuothQhL,Freak Genes,3AIWdeXsOPVBo8BfA1Rn2k,Hologram,2022-08-19,194.693,spotify:track:0sTARUu9TG2genZbtGcYjR,5011
0AxA28w8gReNtvhJz4rOr9,DNA,1gZyfeUDwLgkjxtuothQhL,Freak Genes,3AIWdeXsOPVBo8BfA1Rn2k,Hologram,2022-08-19,104.12,spotify:track:0AxA28w8gReNtvhJz4rOr9,5012
4WI5FUuvz2ESFoerIFK4WU,Tell Myself,3y6q4JBOyyoETYPw1yHYli,THICK,5ucPdWDzfyiYXEDC1aC80x,Happy Now,2022-08-19,149.72,spotify:track:4WI5FUuvz2ESFoerIFK4WU,5013
6UMGVtPx0eEJsqPsyc9VHu,Osteoporos,6KazgLPtdrHEYaV8Das5vk,Mammoth Volume,5FsJMvFOscMtrFcX7XgeBe,The Cursed Who Perform The Larvagod Rites,2022-08-19,262.064,spotify:track:6UMGVtPx0eEJsqPsyc9VHu,5014
2gsrWTDzAoj1rWb50VBq65,A Lullaby of Doom,6KazgLPtdrHEYaV8Das5vk,Mammoth Volume,5FsJMvFOscMtrFcX7XgeBe,The Cursed Who Perform The Larvagod Rites,2022-08-19,236.983,spotify:track:2gsrWTDzAoj1rWb50VBq65,5015
50sJkXOhyXrYN6Usedmqim,A King And A Tyrant,6KazgLPtdrHEYaV8Das5vk,Mammoth Volume,5FsJMvFOscMtrFcX7XgeBe,The Cursed Who Perform The Larvagod Rites,2022-08-19,242.452,spotify:track:50sJkXOhyXrYN6Usedmqim,5016
2FjKFgP69J4vRd2IjFDrGK,"The Lightwedge 60's Race, Zombie Piccolos And The German",6KazgLPtdrHEYaV8Das5vk,Mammoth Volume,5FsJMvFOscMtrFcX7XgeBe,The Cursed Who Perform The Larvagod Rites,2022-08-19,208.974,spotify:track:2FjKFgP69J4vRd2IjFDrGK,5017
7fkAGaNjLVQ1eU61jFcrSO,Candy Troll,5mAMrrslgx4pi9PetOcGHg,Judy and the Jerks,3Np3la61I32SP5CutgxXd2,Music to Go Nuts,2022-08-01,57.469,spotify:track:7fkAGaNjLVQ1eU61jFcrSO,5018
7bdnBXmUEso1ZphHgoCbbX,Go Higher,45MvWoWLKlKglPHeKiVlJY,Edge Of Paradise,64p6ImXVAinY62Us7BJPbt,Go Higher,2022-07-22,179.903,spotify:track:7bdnBXmUEso1ZphHgoCbbX,5019
2BYJN0LaRQpoBDMqzpgwhU,The Future is Mine,1gZyfeUDwLgkjxtuothQhL,Freak Genes,3AIWdeXsOPVBo8BfA1Rn2k,Hologram,2022-08-19,225.52,spotify:track:2BYJN0LaRQpoBDMqzpgwhU,5020
0emPdK32EuOVJ8UpbdLnYG,No Para,2eblCDvXEKYYapO1uchGds,Daniela Lalita,7aDPvmko4vfdePbLSaJ7WT,No Para,2022-08-24,211.586,spotify:track:0emPdK32EuOVJ8UpbdLnYG,5021
1QNs23013GYLE8jp5GIIh9,The Scars That We Wear,7ltW6g6cVlNxkCiWdLuEox,Project Void,7xa0mzNLBvkFi3PGB9vXOI,The Scars That We Wear,2022-08-25,246.0,spotify:track:1QNs23013GYLE8jp5GIIh9,5022
4mcM0YuUcRDXwHox82kgQx,"Owl, Moloch and Redwood Trees",4XB5IeUsMgHqkIgu5yDTqE,Humaniac,41gxCcYAmvffOJjhbKR8CO,Until the Light Fakes Us,2022-08-26,346.433,spotify:track:4mcM0YuUcRDXwHox82kgQx,5023
2K16Q3oEZom0sx2Sn92ikv,Thestrals,1JzfRLkmnwMwru5REg4fas,Harvest the Lost,1BpB8x3MF5uELv1sRI6Hof,Thestrals,2022-08-26,249.645,spotify:track:2K16Q3oEZom0sx2Sn92ikv,5024
3uRo8AAIjl7vvcMvGvs6od,Las Plagas,315Yjf86fZYPM7UWH7AkuY,Slaughter Street,6BqPtZ0YETG5zGmoBnNTuV,Las Plagas,2022-08-25,198.369,spotify:track:3uRo8AAIjl7vvcMvGvs6od,5025
78NT4trl4LNaxNgxdVpxxU,Summons,0ReP86OfTp47v2xQxaDEBQ,Heart of the Ghost,48YUn4MLGe4JYZnzwsbwlS,Summons,2022-07-29,316.746,spotify:track:78NT4trl4LNaxNgxdVpxxU,5026
5SYGTz9GRbCQ7djb6HC627,A Place Where Your Hope Dies,3XxTiLhFGMsWvVfpZ7KlF9,Confessions of a Traitor,7xhs2twJC8dkpRDfqaiJBx,A Place Where Your Hope Dies,2022-08-26,203.944,spotify:track:5SYGTz9GRbCQ7djb6HC627,5027
01wRudo2vvYWpzT5w0P81j,Seeds of the Dead,5tgfw6rEJrNKXFkzIa0reH,Arsena,3vKumGr3hzYXgKwdV810d4,Seeds of the Dead,2022-08-26,298.644,spotify:track:01wRudo2vvYWpzT5w0P81j,5028
6JcyZaJIfPBcQDakBZAoPk,Beating Heart Cadaver,2MUKaa8eaR56ajPImoyy3x,Draagyn,7Map1emBBnHQF5U9Ye80iJ,Bent Rib,2022-08-26,257.693,spotify:track:6JcyZaJIfPBcQDakBZAoPk,5029
7fF55EmDI2XHMzCFgVmZ8I,Phantasm,4MfQTKjLQSOdiYCiYGGg11,Tad Morose,570DxlXquVGFulojaW1boe,March of the Obsequious,2022-08-26,230.0,spotify:track:7fF55EmDI2XHMzCFgVmZ8I,5030
6SOZhhlF0az6sep0lmwYzt,March of the Obsequious,4MfQTKjLQSOdiYCiYGGg11,Tad Morose,570DxlXquVGFulojaW1boe,March of the Obsequious,2022-08-26,225.0,spotify:track:6SOZhhlF0az6sep0lmwYzt,5031
6ym1yoY2fjZ4IoFWuBv5Z5,Shikabane,4VUguuy2qoVGDMwH1tL7Qr,Sigh,4RbsEs32Y34iOZvc3TnDTO,Shiki,2022-08-26,328.286,spotify:track:6ym1yoY2fjZ4IoFWuBv5Z5,5032
6xPPQCz6eOkb17G7XxEPMo,Jetplane,6XIJivrO9KEaxh6bKai91s,Psychlona,4kAcLfj5GkyUsl3PQbDCuZ,Palo Verde,2022-08-19,289.548,spotify:track:6xPPQCz6eOkb17G7XxEPMo,5033
3D2KgaGIiJFoLEwwn28Imb,The Paradigm Mirror,1U01xfNaiw3TkOeyGKXwi1,Dreadnought,5kJYxf39NzsDnGgxeGHEi6,The Endless,2022-08-26,361.786,spotify:track:3D2KgaGIiJFoLEwwn28Imb,5034
7g6gHW8VIdyqDpC92zubjw,Liminal Veil,1U01xfNaiw3TkOeyGKXwi1,Dreadnought,5kJYxf39NzsDnGgxeGHEi6,The Endless,2022-08-26,547.693,spotify:track:7g6gHW8VIdyqDpC92zubjw,5035
1UPXSbKDTgVWsryx20GfXa,Appetite of Man,2MUKaa8eaR56ajPImoyy3x,Draagyn,7Map1emBBnHQF5U9Ye80iJ,Bent Rib,2022-08-26,370.453,spotify:track:1UPXSbKDTgVWsryx20GfXa,5036
0pN0Du3SxyjRzsWgpcP8ut,The Endless,1U01xfNaiw3TkOeyGKXwi1,Dreadnought,5kJYxf39NzsDnGgxeGHEi6,The Endless,2022-08-26,279.373,spotify:track:0pN0Du3SxyjRzsWgpcP8ut,5037
0840roAphMzXjQekKUVnmv,Ecaf Dloc,2pYhuSF1JoMjqnyuV2uf3V,MZ. 412,1f0tq2v4z3R9v8Wq8be1Qe,Macht Durch Stimme,2022-08-12,361.209,spotify:track:0840roAphMzXjQekKUVnmv,5038
32hyrDAps5p3jsoBGOHQIc,Shouku,4VUguuy2qoVGDMwH1tL7Qr,Sigh,4RbsEs32Y34iOZvc3TnDTO,Shiki,2022-08-26,330.471,spotify:track:32hyrDAps5p3jsoBGOHQIc,5039
4gKRxrQmAsTuC2nBguWDu5,Fuyu Ga Kuru,4VUguuy2qoVGDMwH1tL7Qr,Sigh,4RbsEs32Y34iOZvc3TnDTO,Shiki,2022-08-26,388.378,spotify:track:4gKRxrQmAsTuC2nBguWDu5,5040
3kY0pJyTf1FrhjCljo48uO,All God's Children,3tn79LMMIdIT1T0TXumjaH,King's X,7v0jgR5kRjOXO4DgTZOHJT,All God's Children,2022-08-24,332.612,spotify:track:3kY0pJyTf1FrhjCljo48uO,5041
4FMbv9D1kzAd1VDNdjPjN7,The Light in the Sky,18jTFcgHRRYHdwdof1MDZw,Thundermother,0u2sUu2vpAA7ihwscVuPuV,Black and Gold,2022-08-19,214.132,spotify:track:4FMbv9D1kzAd1VDNdjPjN7,5042
5l2rr5i84ENvFo0zdlofMn,Witches Dance,4MfQTKjLQSOdiYCiYGGg11,Tad Morose,570DxlXquVGFulojaW1boe,March of the Obsequious,2022-08-26,291.0,spotify:track:5l2rr5i84ENvFo0zdlofMn,5043
6bv5Gf6dImdJQJTbENAAAQ,Say Ready,00sR4GlQWcupTgTlsZb0hK,Bring Her,78Nm9FQQT7QEDRkgxIrUFM,Comfort In The Shame,2022-08-19,197.051,spotify:track:6bv5Gf6dImdJQJTbENAAAQ,5044
3AHzNfksnT7en2Ir8sIUc9,Speed King,5nPOO9iTcrs9k6yFffPxjH,Röyksopp,1XIpESQiT426pr6dvBgZRf,Speed King,2022-08-30,592.972,spotify:track:3AHzNfksnT7en2Ir8sIUc9,5045
52iY11DWf4KYLNMAmiUJFl,Up the Tower,6jZGmfzyMFEaRvxr2rXtgN,Phantom Spell,2UaUFSK8UansXU8F8MeYw7,Immortal's Requiem,2022-08-19,241.24,spotify:track:52iY11DWf4KYLNMAmiUJFl,5046
40opG0yghYyYi9u15iAs1z,Cloud Heads,0rWmH68lIyVOGYhhvayFzu,...And Oceans,2lKNRLu5IzRNrtIyyzGxIR,Cloud Heads,2022-08-30,259.255,spotify:track:40opG0yghYyYi9u15iAs1z,5047
18J6LAYt3x3l1dFpDOxKQH,Seven Sided Mirror,6jZGmfzyMFEaRvxr2rXtgN,Phantom Spell,2UaUFSK8UansXU8F8MeYw7,Immortal's Requiem,2022-08-19,285.676,spotify:track:18J6LAYt3x3l1dFpDOxKQH,5048
3kVNbyHXGTCtSihYuFAICp,Harley,49cXO2SUCeNJ8knMISX6LS,Lucifer,1uWHW7dyysajA303B7Yv9f,Harley,2022-08-26,132.191,spotify:track:3kVNbyHXGTCtSihYuFAICp,5049
0581laq7BDXz3OYC2HEWkO,Black Spire Curse,6jZGmfzyMFEaRvxr2rXtgN,Phantom Spell,2UaUFSK8UansXU8F8MeYw7,Immortal's Requiem,2022-08-19,262.556,spotify:track:0581laq7BDXz3OYC2HEWkO,5050
0gGsKJlFUtgnBnjDDK0ukj,Lonely Hearts,5rK5iEoGaC5LtoBCiXpCet,Fulci,3o3WYjc45azhq8u1KysJnj,Lonely Hearts,2022-08-25,199.241,spotify:track:0gGsKJlFUtgnBnjDDK0ukj,5051
5yPoXFHbffwThUvx0ssfFZ,Toxic,6yyPaE45AE346XVgFJgiaI,Charlotte Wessels,1o7TaQ4EMPhF8wHpUFv08z,Toxic,2022-08-30,190.293,spotify:track:5yPoXFHbffwThUvx0ssfFZ,5052
2HU5C8lRSp65m17Uztax8M,Icicles,7i5SNZSnLm9J4QImRyS3Pr,Pist.On,0UDarRrw0WywJpRSqZaLL5,Cold World+,2022-07-29,217.12,spotify:track:2HU5C8lRSp65m17Uztax8M,5053
7cgw6ftO5LyWIjOLTukdVf,De Guerre Lasse,0CAamLi7JxzCv9tWQs8KqW,Pilori,3ZIEr69sHVlnd9bhJ7jqu8,Quand Bien Même L'Enfer et le Déluge S'abattraient sur Nous,2022-08-26,216.516,spotify:track:7cgw6ftO5LyWIjOLTukdVf,5054
